ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
21,Houston,U.S. Men's Clay Court Championships,2023-04-03,ATP250,Outdoor,Clay,1st Round,3,Galan D.E.,Zhang Zh.,94.0,93.0,621.0,625.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.2,1.74,2.22,1.8,2.09,1.72
21,Houston,U.S. Men's Clay Court Championships,2023-04-03,ATP250,Outdoor,Clay,1st Round,3,Kudla D.,Vukic A.,137.0,151.0,424.0,381.0,6.0,4.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,3.2,1.36,3.21,1.39,3.21,1.4,3.04,1.36
21,Houston,U.S. Men's Clay Court Championships,2023-04-03,ATP250,Outdoor,Clay,1st Round,3,Brouwer G.,Kovacevic A.,123.0,101.0,477.0,568.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.91,1.91,1.8,2.11,1.91,2.11,1.77,2.02
21,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Kubler J.,Verdasco F.,71.0,232.0,733.0,242.0,7.0,6.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.24,4.44,1.26,4.44,1.22,4.1
21,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Johnson S.,Bagnis F.,152.0,113.0,381.0,505.0,7.0,6.0,1.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,2.63,1.5,2.72,1.51,2.72,1.57,2.55,1.5
21,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Hanfmann Y.,Watanuki Y.,134.0,107.0,432.0,515.0,6.0,4.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.44,2.75,1.44,3.0,1.46,3.0,1.41,2.86
21,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Wolf J.J.,Thompson J.,54.0,84.0,875.0,668.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.78,2.13,1.78,2.18,1.72,2.09
21,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Garin C.,Dellien H.,74.0,112.0,723.0,506.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.6,2.48,1.67,2.65,1.55,2.4
21,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Etcheverry T.,Cerundolo J.M.,73.0,119.0,729.0,492.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.48,2.82,1.5,2.91,1.44,2.71
21,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Giron M.,Gomez E.,69.0,99.0,746.0,577.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.39,3.23,1.39,3.4,1.34,3.16
21,Houston,U.S. Men's Clay Court Championships,2023-04-05,ATP250,Outdoor,Clay,1st Round,3,Machac T.,Sock J.,138.0,166.0,420.0,359.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.45,2.95,1.45,3.11,1.4,2.88
21,Houston,U.S. Men's Clay Court Championships,2023-04-07,ATP250,Outdoor,Clay,1st Round,3,Purcell M.,Altmaier D.,86.0,108.0,658.0,515.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.5,1.3,3.56,1.34,3.56,1.34,3.42,1.31
21,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,2nd Round,3,Brouwer G.,Isner J.,123.0,46.0,477.0,915.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.65,1.55,2.65,1.59,2.44,1.54
21,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,2nd Round,3,Wolf J.J.,Kudla D.,54.0,137.0,875.0,424.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.42,3.11,1.42,3.2,1.39,2.92
21,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,2nd Round,3,Kubler J.,Galan D.E.,71.0,94.0,733.0,621.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.83,2.08,1.85,2.1,1.79,1.99
21,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,2nd Round,3,Tiafoe F.,Johnson S.,15.0,152.0,2665.0,381.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.21,5.05,1.22,5.07,1.18,4.65
21,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,2nd Round,3,Garin C.,Bergs Z.,74.0,167.0,723.0,359.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.22,4.86,1.3,5.16,1.2,4.39
21,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,2nd Round,3,Etcheverry T.,Purcell M.,73.0,86.0,729.0,658.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.32,3.82,1.36,3.82,1.3,3.46
21,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,2nd Round,3,Hanfmann Y.,Paul T.,134.0,18.0,432.0,2090.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.87,1.48,2.87,1.53,2.69,1.45
21,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,2nd Round,3,Machac T.,Giron M.,138.0,69.0,420.0,746.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.65,2.39,1.72,2.4,1.63,2.24
21,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,Quarterfinals,3,Tiafoe F.,Kubler J.,15.0,71.0,2665.0,733.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.35,3.45,1.44,3.54,1.38,3.01
21,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,Quarterfinals,3,Brouwer G.,Wolf J.J.,123.0,54.0,477.0,875.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.67,1.53,2.75,1.53,2.58,1.49
21,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,Quarterfinals,3,Etcheverry T.,Garin C.,73.0,74.0,729.0,723.0,6.0,1.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.67,2.14,1.78,2.2,1.8,2.09,1.72
21,Houston,U.S. Men's Clay Court Championships,2023-04-09,ATP250,Outdoor,Clay,Quarterfinals,3,Hanfmann Y.,Machac T.,134.0,138.0,432.0,420.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.91,1.98,1.91,2.0,1.84,1.94
21,Houston,U.S. Men's Clay Court Championships,2023-04-09,ATP250,Outdoor,Clay,Semifinals,3,Tiafoe F.,Brouwer G.,15.0,123.0,2665.0,477.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.3,3.92,1.3,3.92,1.28,3.67
21,Houston,U.S. Men's Clay Court Championships,2023-04-09,ATP250,Outdoor,Clay,Semifinals,3,Etcheverry T.,Hanfmann Y.,73.0,134.0,729.0,432.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.87,2.04,1.91,2.04,1.82,1.96
21,Houston,U.S. Men's Clay Court Championships,2023-04-09,ATP250,Outdoor,Clay,The Final,3,Tiafoe F.,Etcheverry T.,15.0,73.0,2665.0,729.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.43,3.03,1.43,3.23,1.39,2.93
22,Marrakech,Grand Prix Hassan II,2023-04-03,ATP250,Outdoor,Clay,1st Round,3,Gaston H.,Struff J.L.,104.0,100.0,535.0,574.0,3.0,6.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,2.5,1.53,2.79,1.49,2.79,1.53,2.66,1.46
22,Marrakech,Grand Prix Hassan II,2023-04-03,ATP250,Outdoor,Clay,1st Round,3,Passaro F.,Karatsev A.,115.0,124.0,497.0,475.0,7.0,5.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.1,1.73,2.21,1.74,2.21,1.8,2.09,1.72
22,Marrakech,Grand Prix Hassan II,2023-04-03,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Benchetrit E.,83.0,445.0,675.0,98.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.16,6.05,1.16,7.0,1.12,5.92
22,Marrakech,Grand Prix Hassan II,2023-04-03,ATP250,Outdoor,Clay,1st Round,3,Popyrin A.,Lalami Laaroussi Y.,95.0,937.0,611.0,13.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.03,15.0,1.04,17.65,1.04,17.65,1.03,13.0
22,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Vavassori A.,Jarry N.,201.0,59.0,293.0,859.0,6.0,2.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.2,1.36,3.37,1.36,3.37,1.42,2.98,1.38
22,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Cressy M.,82.0,38.0,675.0,1016.0,6.0,7.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,1.53,2.5,1.52,2.69,1.59,2.71,1.52,2.5
22,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Kotov P.,Martinez P.,114.0,125.0,502.0,471.0,6.0,2.0,1.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.8,2.01,1.88,2.05,1.89,1.95,1.83
22,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Kuzmanov D.,Grenier H.,207.0,129.0,283.0,464.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.6,2.45,1.6,2.5,1.54,2.44
22,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Ymer E.,Moundir A.,157.0,720.0,376.0,33.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.13,6.0,1.13,6.88,1.14,6.88,1.12,6.07
22,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,O Connell C.,Bonadio R.,87.0,181.0,657.0,325.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.78,2.15,1.8,2.15,1.73,2.08
22,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Muller A.,Gasquet R.,126.0,42.0,471.0,975.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.18,1.76,2.25,1.77,2.15,1.68
22,Marrakech,Grand Prix Hassan II,2023-04-05,ATP250,Outdoor,Clay,1st Round,3,Bonzi B.,Vatutin A.,50.0,295.0,889.0,176.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.39,3.16,1.4,3.67,1.35,3.13
22,Marrakech,Grand Prix Hassan II,2023-04-06,ATP250,Outdoor,Clay,2nd Round,3,Griekspoor T.,Ymer E.,35.0,157.0,1059.0,376.0,1.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.25,4.0,1.27,4.1,1.27,4.1,1.25,3.85
22,Marrakech,Grand Prix Hassan II,2023-04-06,ATP250,Outdoor,Clay,2nd Round,3,O Connell C.,Van De Zandschulp B.,87.0,31.0,657.0,1250.0,6.0,7.0,6.0,4.0,6.0,0.0,,,,,2.0,1.0,Completed,2.63,1.5,2.65,1.53,2.8,1.53,2.6,1.48
22,Marrakech,Grand Prix Hassan II,2023-04-06,ATP250,Outdoor,Clay,2nd Round,3,Kuzmanov D.,Carballes Baena R.,207.0,82.0,283.0,675.0,0.0,2.0,,,,,,,,,0.0,0.0,Retired,3.0,1.4,3.01,1.43,3.43,1.46,3.06,1.36
22,Marrakech,Grand Prix Hassan II,2023-04-06,ATP250,Outdoor,Clay,2nd Round,3,Vavassori A.,Munar J.,201.0,83.0,293.0,675.0,6.0,7.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.63,1.5,2.59,1.56,2.75,1.58,2.52,1.51
22,Marrakech,Grand Prix Hassan II,2023-04-06,ATP250,Outdoor,Clay,2nd Round,3,Evans D.,Popyrin A.,30.0,95.0,1345.0,611.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.29,1.68,2.31,1.75,2.2,1.65
22,Marrakech,Grand Prix Hassan II,2023-04-06,ATP250,Outdoor,Clay,2nd Round,3,Musetti L.,Gaston H.,21.0,104.0,1840.0,535.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.5,2.71,1.57,2.76,1.49,2.56
22,Marrakech,Grand Prix Hassan II,2023-04-06,ATP250,Outdoor,Clay,2nd Round,3,Kotov P.,Bonzi B.,114.0,50.0,502.0,889.0,6.0,0.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.5,1.59,2.52,1.62,2.37,1.56
22,Marrakech,Grand Prix Hassan II,2023-04-06,ATP250,Outdoor,Clay,2nd Round,3,Muller A.,Passaro F.,126.0,115.0,471.0,497.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.51,2.74,1.58,2.75,1.5,2.55
22,Marrakech,Grand Prix Hassan II,2023-04-07,ATP250,Outdoor,Clay,Quarterfinals,3,Evans D.,Vavassori A.,30.0,201.0,1345.0,293.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.74,2.23,1.76,2.32,1.68,2.16
22,Marrakech,Grand Prix Hassan II,2023-04-07,ATP250,Outdoor,Clay,Quarterfinals,3,Carballes Baena R.,Griekspoor T.,82.0,35.0,675.0,1059.0,6.0,3.0,2.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.38,1.57,2.63,1.55,2.63,1.66,2.32,1.59
22,Marrakech,Grand Prix Hassan II,2023-04-07,ATP250,Outdoor,Clay,Quarterfinals,3,Muller A.,Musetti L.,126.0,21.0,471.0,1840.0,6.0,3.0,1.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,3.0,1.4,3.13,1.42,3.13,1.51,2.76,1.43
22,Marrakech,Grand Prix Hassan II,2023-04-07,ATP250,Outdoor,Clay,Quarterfinals,3,Kotov P.,O Connell C.,114.0,87.0,502.0,657.0,6.0,3.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.1,1.73,2.09,1.83,2.24,1.83,2.09,1.72
22,Marrakech,Grand Prix Hassan II,2023-04-08,ATP250,Outdoor,Clay,Semifinals,3,Carballes Baena R.,Evans D.,82.0,30.0,675.0,1345.0,2.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.8,2.0,1.78,2.17,1.85,2.17,1.76,2.05
22,Marrakech,Grand Prix Hassan II,2023-04-08,ATP250,Outdoor,Clay,Semifinals,3,Muller A.,Kotov P.,126.0,114.0,471.0,502.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.56,2.59,1.62,2.61,1.53,2.46
22,Marrakech,Grand Prix Hassan II,2023-04-09,ATP250,Outdoor,Clay,The Final,3,Carballes Baena R.,Muller A.,82.0,126.0,675.0,471.0,4.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.73,2.1,1.78,2.17,1.81,2.18,1.74,2.08
23,Monte Carlo,Monte Carlo Masters,2023-04-09,Masters 1000,Outdoor,Clay,1st Round,3,Jarry N.,Coric B.,58.0,20.0,814.0,1890.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.01,1.88,2.1,1.94,1.96,1.84
23,Monte Carlo,Monte Carlo Masters,2023-04-09,Masters 1000,Outdoor,Clay,1st Round,3,Munar J.,Huesler M.A.,83.0,60.0,685.0,799.0,7.0,6.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.53,2.5,1.55,2.6,1.55,2.63,1.51,2.53
23,Monte Carlo,Monte Carlo Masters,2023-04-09,Masters 1000,Outdoor,Clay,1st Round,3,Hurkacz H.,Djere L.,13.0,62.0,2750.0,790.0,6.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.5,2.63,1.56,2.56,1.62,2.63,1.53,2.49
23,Monte Carlo,Monte Carlo Masters,2023-04-10,Masters 1000,Outdoor,Clay,1st Round,3,Van De Zandschulp B.,Fucsovics M.,31.0,73.0,1250.0,732.0,3.0,6.0,7.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,2.2,1.67,2.18,1.75,2.35,1.75,2.24,1.65
23,Monte Carlo,Monte Carlo Masters,2023-04-10,Masters 1000,Outdoor,Clay,1st Round,3,Wawrinka S.,Griekspoor T.,90.0,35.0,647.0,1094.0,5.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.0,1.8,1.88,2.0,2.03,2.0,1.96,1.83
23,Monte Carlo,Monte Carlo Masters,2023-04-10,Masters 1000,Outdoor,Clay,1st Round,3,Bonzi B.,Zapata Miralles B.,48.0,41.0,901.0,987.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.77,1.5,2.91,1.5,2.72,1.45
23,Monte Carlo,Monte Carlo Masters,2023-04-10,Masters 1000,Outdoor,Clay,1st Round,3,Cerundolo F.,Norrie C.,33.0,14.0,1140.0,2735.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.46,1.61,2.51,1.61,2.41,1.56
23,Monte Carlo,Monte Carlo Masters,2023-04-10,Masters 1000,Outdoor,Clay,1st Round,3,Draper J.,Baez S.,56.0,32.0,839.0,1215.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.78,1.49,2.83,1.5,2.64,1.48
23,Monte Carlo,Monte Carlo Masters,2023-04-10,Masters 1000,Outdoor,Clay,1st Round,3,Popyrin A.,Lajovic D.,94.0,69.0,631.0,763.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.75,1.44,3.03,1.43,3.03,1.44,2.83,1.42
23,Monte Carlo,Monte Carlo Masters,2023-04-10,Masters 1000,Outdoor,Clay,1st Round,3,Struff J.L.,Ramos-Vinolas A.,100.0,50.0,574.0,880.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.63,2.42,1.63,2.52,1.56,2.42
23,Monte Carlo,Monte Carlo Masters,2023-04-10,Masters 1000,Outdoor,Clay,1st Round,3,Berrettini M.,Cressy M.,22.0,40.0,1742.0,1016.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.22,4.72,1.25,4.76,1.21,4.3
23,Monte Carlo,Monte Carlo Masters,2023-04-10,Masters 1000,Outdoor,Clay,1st Round,3,Gakhov I.,Mcdonald M.,198.0,52.0,292.0,865.0,7.0,6.0,2.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.38,1.57,2.8,1.49,2.8,1.64,2.33,1.59
23,Monte Carlo,Monte Carlo Masters,2023-04-10,Masters 1000,Outdoor,Clay,1st Round,3,Schwartzman D.,Goffin D.,37.0,85.0,1025.0,675.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.7,2.27,1.7,2.45,1.63,2.26
23,Monte Carlo,Monte Carlo Masters,2023-04-10,Masters 1000,Outdoor,Clay,1st Round,3,De Minaur A.,Murray A.,19.0,54.0,2050.0,860.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.53,2.67,1.55,2.67,1.51,2.53
23,Monte Carlo,Monte Carlo Masters,2023-04-10,Masters 1000,Outdoor,Clay,1st Round,3,Bautista Agut R.,Krajinovic F.,29.0,78.0,1395.0,715.0,5.0,7.0,7.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.5,2.63,1.5,2.77,1.53,2.83,1.49,2.59
23,Monte Carlo,Monte Carlo Masters,2023-04-10,Masters 1000,Outdoor,Clay,1st Round,3,Thiem D.,Gasquet R.,106.0,43.0,555.0,930.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.58,2.52,1.63,2.68,1.57,2.4
23,Monte Carlo,Monte Carlo Masters,2023-04-11,Masters 1000,Outdoor,Clay,1st Round,3,Lehecka J.,Ruusuvuori E.,42.0,38.0,978.0,1021.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.57,2.54,1.6,2.54,1.56,2.41
23,Monte Carlo,Monte Carlo Masters,2023-04-11,Masters 1000,Outdoor,Clay,1st Round,3,Dimitrov G.,Shelton B.,25.0,39.0,1485.0,1019.0,6.0,1.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.2,4.5,1.22,4.75,1.25,5.0,1.2,4.46
23,Monte Carlo,Monte Carlo Masters,2023-04-11,Masters 1000,Outdoor,Clay,1st Round,3,Sonego L.,Humbert U.,45.0,79.0,915.0,713.0,3.0,6.0,7.0,5.0,7.0,5.0,,,,,2.0,1.0,Completed,1.5,2.63,1.5,2.78,1.53,2.78,1.49,2.61
23,Monte Carlo,Monte Carlo Masters,2023-04-11,Masters 1000,Outdoor,Clay,1st Round,3,Zverev A.,Bublik A.,16.0,53.0,2410.0,865.0,3.0,6.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,1.14,5.5,1.16,5.99,1.2,5.99,1.16,5.19
23,Monte Carlo,Monte Carlo Masters,2023-04-11,Masters 1000,Outdoor,Clay,1st Round,3,Khachanov K.,Davidovich Fokina A.,12.0,24.0,2855.0,1605.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.91,1.91,1.82,2.09,1.92,2.23,1.79,2.03
23,Monte Carlo,Monte Carlo Masters,2023-04-11,Masters 1000,Outdoor,Clay,1st Round,3,Nardi L.,Vacherot V.,159.0,357.0,372.0,134.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.27,4.12,1.3,4.12,1.28,3.63
23,Monte Carlo,Monte Carlo Masters,2023-04-11,Masters 1000,Outdoor,Clay,1st Round,3,Musetti L.,Kecmanovic M.,21.0,34.0,1840.0,1125.0,7.0,6.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.85,2.04,1.96,2.1,1.82,1.99
23,Monte Carlo,Monte Carlo Masters,2023-04-11,Masters 1000,Outdoor,Clay,1st Round,3,Ivashka I.,Evans D.,74.0,28.0,721.0,1425.0,2.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,1.67,2.2,1.63,2.41,1.72,2.42,1.66,2.2
23,Monte Carlo,Monte Carlo Masters,2023-04-11,Masters 1000,Outdoor,Clay,2nd Round,3,Rublev A.,Munar J.,6.0,83.0,3470.0,685.0,4.0,6.0,6.0,2.0,6.0,2.0,,,,,2.0,1.0,Completed,1.2,4.5,1.2,5.31,1.28,5.36,1.2,4.56
23,Monte Carlo,Monte Carlo Masters,2023-04-11,Masters 1000,Outdoor,Clay,2nd Round,3,Djokovic N.,Gakhov I.,1.0,198.0,7160.0,292.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.02,19.0,1.02,26.9,1.03,26.9,1.02,15.87
23,Monte Carlo,Monte Carlo Masters,2023-04-11,Masters 1000,Outdoor,Clay,2nd Round,3,Hurkacz H.,Draper J.,13.0,56.0,2750.0,839.0,6.0,3.0,6.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,1.57,2.38,1.61,2.49,1.67,2.51,1.58,2.38
23,Monte Carlo,Monte Carlo Masters,2023-04-11,Masters 1000,Outdoor,Clay,2nd Round,3,Tsitsipas S.,Bonzi B.,3.0,48.0,5770.0,901.0,4.0,1.0,,,,,,,,,0.0,0.0,Retired,1.17,5.0,1.14,6.9,1.18,6.9,1.13,5.83
23,Monte Carlo,Monte Carlo Masters,2023-04-12,Masters 1000,Outdoor,Clay,2nd Round,3,Zverev A.,Bautista Agut R.,16.0,29.0,2410.0,1395.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.42,3.13,1.44,3.2,1.38,3.0
23,Monte Carlo,Monte Carlo Masters,2023-04-12,Masters 1000,Outdoor,Clay,2nd Round,3,Jarry N.,Popyrin A.,58.0,94.0,814.0,631.0,3.0,6.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,1.33,3.4,1.41,3.18,1.44,3.4,1.37,3.05
23,Monte Carlo,Monte Carlo Masters,2023-04-12,Masters 1000,Outdoor,Clay,2nd Round,3,Ruud C.,Van De Zandschulp B.,4.0,31.0,5255.0,1250.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.23,4.55,1.25,4.73,1.21,4.3
23,Monte Carlo,Monte Carlo Masters,2023-04-12,Masters 1000,Outdoor,Clay,2nd Round,3,Struff J.L.,De Minaur A.,100.0,19.0,574.0,2050.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.55,1.58,2.55,1.62,2.38,1.58
23,Monte Carlo,Monte Carlo Masters,2023-04-12,Masters 1000,Outdoor,Clay,2nd Round,3,Musetti L.,Nardi L.,21.0,159.0,1840.0,372.0,6.0,0.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.22,4.92,1.23,4.92,1.21,4.37
23,Monte Carlo,Monte Carlo Masters,2023-04-12,Masters 1000,Outdoor,Clay,2nd Round,3,Lehecka J.,Dimitrov G.,42.0,25.0,978.0,1485.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.18,1.76,2.3,1.76,2.19,1.67
23,Monte Carlo,Monte Carlo Masters,2023-04-12,Masters 1000,Outdoor,Clay,2nd Round,3,Sinner J.,Schwartzman D.,8.0,37.0,3345.0,1025.0,6.0,0.0,3.0,1.0,,,,,,,1.0,0.0,Retired,1.11,6.5,1.14,7.54,1.17,7.54,1.12,6.18
23,Monte Carlo,Monte Carlo Masters,2023-04-12,Masters 1000,Outdoor,Clay,2nd Round,3,Khachanov K.,Ivashka I.,12.0,74.0,2855.0,721.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.24,4.53,1.28,4.53,1.23,4.05
23,Monte Carlo,Monte Carlo Masters,2023-04-12,Masters 1000,Outdoor,Clay,2nd Round,3,Medvedev D.,Sonego L.,5.0,45.0,5150.0,915.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.34,3.62,1.36,3.62,1.32,3.36
